Food;Metal;Raw_Material;EURUSD;Vege_Oil;Wheat;Sugar
0.5;2.45300919767054;1.6542680935;-0.0524;-1.35;-16.5;0.108486172316841
1.19999999999999;0.487705506321774;0.698921863240002;0.0203000000000002;3.74;46.25;-0.0839872417588463
-1.5;1.80972154698685;1.53955179553;-0.0274000000000001;-0.510000000000002;-6.25;0.177060952622814
0.700000000000003;-1.78742834850239;-0.0529385399100022;-0.0089999999999999;-0.279999999999998;-13;0.228100953843454
0.900000000000006;-1.26050948846333;1.17965566055;-0.0563;0.739999999999998;13.75;0.133513592246048
0.200000000000003;2.24749887307937;0.498298615390006;-0.0208000000000002;0.629999999999999;-10.25;0.0834419857350142
0.0999999999999943;-0.106825594161464;1.56264481279;0.00280000000000014;0.420000000000002;6.25;-0.0894700306177914
0.900000000000006;2.5642172422266;-0.22493457198;0.0213999999999999;-1.61;-26.25;0.5746609317845
1;0.805371286418776;1.28270068504;-0.0313999999999999;1.41;44.75;0.967944181900412
-0.600000000000009;2.27698592052116;0.203969970070006;-0.00419999999999998;-0.850000000000001;-29.25;0.28657641442172
0.700000000000003;3.20008388158827;-0.0695189355100041;-0.0199;-1.72;-13;1.26189513163876
-0.0999999999999943;4.02371163109383;0.963908649499999;0.00539999999999985;0.5;35.25;1.99177695586707
1;2.46682508025054;3.06599943333001;0.0312000000000001;1.06;4;3.26848617231684
-1;1.40148947250177;1.25890425227;-0.0234000000000001;1.12;27;-1.31398724175884
0.299999999999997;0.294391314556847;-0.260234309419999;0.0198;-0.82;-22.5;1.80706095262281
1.3;10.8312833638176;0.787835622369997;0.0518000000000001;2.32;-1.5;-0.451899046156548
0.0999999999999943;3.70810121171837;4.1676488809;0.0174999999999998;-0.170000000000002;47.25;-1.68648640775395
1.80000000000001;2.37052187182768;0.983565184749992;-0.00229999999999997;0.970000000000002;-22;-0.166558014264989
0;5.45580829625852;-1.07543807815;-0.00259999999999994;0.5;26;-1.45947003061779
0.0999999999999943;1.03326440261661;0.00391381632000787;0.00439999999999996;-1.38;6.5;-2.7753390682155
1.90000000000001;0.687028276938776;-1.95833762344;-0.0134999999999998;-1.1;39;-0.862055818099588
2.59999999999999;4.54346325064117;-0.299905080910008;0.00909999999999989;2.86;40;0.606576414421721
1.09999999999999;-0.106604323481733;-0.00713951724999617;0.0478000000000001;2.57;19;0.981895131638762
-0.5;-0.287514604586164;2.16918377617;-0.00419999999999998;0.0700000000000003;-1;-0.878223044132927
1.5;-6.22959729894947;1.80334523323999;-0.0165000000000002;0.120000000000001;-33.5;-1.22151382768316
1.2;0.812590045521773;1.32975870700001;0.0201;0.889999999999997;7;0.676012758241155
2.8;5.41862604110686;0.265805529920002;0.0123000000000002;2.03;-36.5;-0.782939047377186
2.60000000000001;9.1723206787876;1.24947641649999;0.0288999999999999;0.689999999999998;47.5;-0.321899046156547
4.89999999999999;3.14716927769668;-0.0548667044899958;-0.0194000000000001;2.3;31.5;0.0835135922460477
4.2;-5.07929930871062;-0.334936976039998;0.00890000000000013;0.989999999999995;65;-0.766558014264985
3.60000000000001;0.779611759288514;0.858745470949998;0.0130999999999999;1.19;48;0.680529969382208
6.09999999999999;-5.37545880373338;-0.230076387829996;-0.00429999999999997;-1.24;137;-0.5153390682155
2.59999999999999;3.59757702899878;0.765250639740003;0.0642;3.3;20.5;0.167944181900413
2.90000000000001;6.87307753883115;0.596573028389997;0.0208999999999999;2.93000000000001;20.5;0.326576414421719
3.90000000000001;-1.75285236530173;1.22019425438;0.0151000000000001;3.34999999999999;59;-0.0681048683612371
5.59999999999999;-7.82061577282617;-0.807069161420003;-0.00419999999999998;3.42;18;0.811776955867073
8;2.94912120568054;2.97957842887999;0.0275999999999998;4.71;44.5;1.46848617231684
4.09999999999999;7.06153460170178;3.18703965546001;0.0315000000000001;-1.17;-46.1629535278953;1.87601275824115
-1.69999999999999;8.11825171511686;3.87358505639;0.0592999999999999;-1.17;-87.1011139416314;-1.93293904737719
-0.400000000000006;-1.4224340253824;0.738698768799992;-0.0156999999999998;-0.0993497485694368;-101.920779759142;-0.721899046156546
2.5;-2.99485063948332;0.673236450870007;-0.00630000000000019;-1.00454482399861;2.13045416860064;-0.646486407753953
-2.40000000000001;-2.05772989100063;1.17241324276999;0.0202;1.63781862320098;101.51631791802;1.52344198573501
-1.48398273678745;0.674042273618525;0.28326765044001;-0.0154999999999998;0.176633942168543;-46.0885774573857;1.31052996938221
-3.03878791575121;-8.81249886814338;-4.07587696912;-0.0927;0.98564375951798;5.06299577982998;-0.8353390682155
-2.40254315726545;-10.9772463946212;-0.0207051817600075;-0.0569999999999999;-5.26204936833742;-92.555902954119;-0.312055818099587
0.858219789914193;-5.98101932760143;-0.448792603773629;-0.00807116149986564;2.75656544216523;-139.064132067883;-0.43342358557828
2.77075385293993;0.318811761676452;-1.66528900547;-0.0422086515500404;0.709595809514668;9.5301075524817;0.0418951316387641
4.78952769705796;0.295938612463557;-3.39913682797;0.101103943914972;1.96071706666027;70.5460752867372;-0.348223044132927
0.872669387940562;6.31967724252735;0.971891675169999;0;0.485501946662193;-41.142747299284;0.788486172316839
1.95086857155839;2.85988165431254;-0.448619079549999;-0.0245770674816639;-1.38814863733647;-56.3749231094988;0.766012758241155
4.70560800009088;3.54721688345939;-1.24531788681;0.0489060527628353;3.10329595386446;23.0375538233508;-0.152939047377187
7.15392560006361;6.54896155252739;1.50774447504;-0.00900576306601519;2.92430716770514;-7.94871232365438;1.69810095384345
0.73774792004453;5.40646463131351;3.35800555755;0.0882459658537893;2.92701501739359;-6.17198383264031;1.51351359224605
-2.08357645596882;8.51627574532417;-2.40825654267;-0.0149878239023475;-3.8310894878245;-6.17198383250843;0.733441985735013
3.16149648082182;4.61387189146387;-1.85338770192;0.0191685232683567;0.141237358522861;17.1890916729866;1.22052996938221
-0.246952463424726;-0.358083742380089;2.18396354022001;0.00653796628784975;0.257866150966009;-57.1176358289094;0.334660931784288
1.97713327560269;-2.4057351465276;1.63065150368999;0.0294065764014948;-0.795493694323807;-13.4073450802366;-0.182055818099592
4.12399329292188;3.4881489655407;2.32986231966001;0.00743460348104641;2.44815441397334;36.8148584438344;-2.05342358557828
1.98679530504532;4.88089075489394;2.60842719570999;0.0285642224367324;3.83670808978134;92.2954009106841;0.0718951316387653
0.86075671353172;4.73695958684181;0.664941521480003;-0.0694750442942873;0.208695662846935;-45.3382193625212;-0.167113073831135
-2.45747030052779;5.08415804601411;1.50562086716999;-0.045762531006001;-4.11691303600714;-67.9777535537648;-0.260346870110116
-2.67022921036946;-6.45967009088972;-0.49844877388;-0.0238837717042006;3.10916087479501;46.0155725123646;-0.222820284185806
0.520839552741381;7.8794132721098;1.68288791732;-0.0115286401929406;-1.1635873876435;-68.7390992413447;0.647060952623272
-0.485412313081033;-0.335265027769408;5.17937696290001;-0.0214900481350584;0.154488828649541;54.7576305310586;-0.729122262100601
-0.489788619156723;-2.4851817618568;-0.183082030700007;0.00455582453339431;-1.03685781994531;-46.7446586282589;-0.531542658914793
4.2071479665903;-5.6342304923314;0.529716394990004;-0.0381897810545591;-1.46780047396172;20.8737389602188;3.58490260992243
7.70500357661321;-0.138262111563028;-0.623558380990005;0.0593671532618085;3.54153966822679;-9.96465132629965e-11;1.12955240631339
6.40350250362924;8.59083095426052;2.6862991334;-0.0513829927167342;-0.0889222322412466;28.0018320905072;0.632976637636336
6.00245175254047;3.95893871767553;2.88341614443;0.0839019050982863;-0.643780823834803;-13.248717536645;0.0879441819002196
4.00171622677833;8.27676146742887;-0.959830936668615;0.0242113335688003;0.43135342331564;51.2508977243485;3.78455111028912
5.20120135874485;1.68204061523967;2.12625099275397;0.00429290297210172;-1.50205260367906;-37.749371592956;-1.36752258125406
4.40084095112136;4.10884645459282;0.546683994007767;0.00427006260652973;5.24756317742467;103.000439884931;0
3.90058866578497;4.99458479358482;4.75031859417144;0.00575904382457093;-1.40670577580274;46.0003079194515;1.79837149299936
2.65598164998864;3.96069578235078;0.838964767173666;-0.00585866932280044;-1.91569404306193;-22.2497844563838;-1.48006751728108
2.10028844623463;-4.92366323320085;-1.05939107391007;0.0240789314740397;0.996014169856662;-57.2498491194688;0.647060952623075
-1.19979808763577;2.29786703300423;3.38144820263692;0.0548452520318277;-1.22279008110034;45.0001056163719;-3.40507838116244
-0.199858661345018;-4.6478558650907;0.576514939589641;-0.0464883235777205;-0.134953056770229;-16.9999260685397;-0.211711942258077
-1.79990106294153;-0.239690809707793;-1.21616388919009;0.00680817349559537;-3.83146713973917;-7.64602817901209;-0.496558014264991
-0.199930744059053;3.75372312404551;-2.89640132647208;-0.0138342785530829;0.380973002182581;20.7688602057258;0.872869457475186
-2.59995152084134;-6.02329222972949;0.317853031615544;-0.0038539949871581;2.95168110152782;75.6382021440081;0.206298573449587
-4.69996606458894;-4.78444674130648;-1.0819384177041;-0.100737796491011;1.24344978758018e-14;0;-3.25090946893403
0.400023754787732;-10.0536511442825;-4.31063201468189;0.0461935424562923;1.25202373974863;4.82021905056399;-0.662621141162386
-3.99998337164858;-2.02445844506731;-1.1688962424553;-0.042204520280595;-1.90058338217596;-27.2708466646052;-1.91754315727011
0.300011639846004;-1.75324979283908;-2.03652398497372;-0.0500931641964169;2.82159163247682;29.2194073347763;-0.647829846369145
3.0000081478922;4.1366070786205;1.52134432058939;0.0129547850625085;-1.07988585726622;7.17858513434345;-0.281238589248506
0.400005703524528;2.44951058669475;2.14624500538958;0.0243583495437558;3.13607989991365;-3.17499040595959;1.88620542514541
-1.39999600753282;-0.936964611682071;-1.36813840181329;0.00173084468062901;0.82025592993955;-12.0974932841717;-0.542804180544209
-5.39999720527298;-3.20667631613564;-0.196682324497308;-0.0104184087235597;-0.476820849042313;-8.41824529892017;-2.38180463937346
-3.09999804369108;-3.18087357756159;-1.65000168462812;-0.0884828861064917;-5.60477459432961;-8.51777170924413;-1.35642032300579
-0.796676745823858;-3.72149598065041;-0.775650596973317;0.0301419797254558;2.95665778396926;112.187559803529;0.733488245058727
1.30000095859138;-0.701991073928334;-1.26391598142787;-0.035540614192181;0.397660448778492;133.00629186247;1.3105623509088
1.80000067101396;-3.34026171026118;-1.79955912464253;0.0271715700654733;4.08836231414493;-4.52059569627068;-2.05531640114688
-1.19999953029023;6.84180669396132;2.39520998650724;0.0282800990458314;-4.08114638009854;6.63558301261037;-0.00203995115155564
-0.399999671203166;1.05014561486293;0.502173281554077;0.0099860693320819;-2.05080246606898;-29.0050918911726;-1.11341247871466
-0.699999769842201;-1.06099102543049;-1.42518075080715;0.00259024853245737;-0.720561726248284;-3.55856432382086;0.141902906443301
0.500000161110451;4.0185819450107;1.88892325445398;0.02099317397272;-0.050393208373797;-85.1249950266747;-0.03821760176975
-0.0999998872226926;1.57252800606135;0.360720459937799;0.038395221780904;3.37972475413834;3.0425034813278;-0.831510018028942
-0.39999992105587;0.0018696670683433;-2.25064439388354;-0.052203344753367;-4.14019267210316;-65.3112475630705;-0.483984575000887
5.52608848182391e-08;-7.26858318901856;-2.02098158095248;-0.0238023413273571;0.919865129527788;-31.9228732941493;-0.0429371806466179
-0.799999961317392;-4.43135601956317;-0.743765449411737;0.0347983610708502;-1.30009440933055;45.7199886940954;0.218102260554854
-1.19999997292216;-1.27337461413987;0.552349175062797;-0.0171011472504048;-0.830066086531383;-23.6410079141332;-0.716485493055977
-2.99999998104552;-1.6278038367362;0.145602071306951;0.00129919692471625;-2.30004626057198;-49.7647055398933;-0.476557373976396
-1.69999998673186;0.000584081732603077;-2.22245995769514;0.0291994378473017;-3.50003238240038;6.73970612207478;-0.0294695824157856
0.2000000092877;4.16289100635948;1.2430048024354;-0.00800039350688886;1.87997733231974;-8.75720571454769;-0.255338754474094
2.40000000650138;-0.58047420234221;1.01456714030278;0.0303997245451777;-2.89001586737619;24.2449559998166;1.3479444015194
-0.0999999954490228;1.55792348474947;0.217065300277959;0.00579980718162454;0.589988892836674;-11.7535308001284;-0.0434234318449906
-0.49999999681432;-0.727218992175924;-0.149062803535452;0.000699865027137037;-1.13000777501434;0.867528439910188;-0.788104760747938
-1.99999999777002;-0.0966019079091048;0.346064991819198;0.0155999055189961;-1.37000544251002;-63.1217300920629;-0.938222968803615
2.30000000156098;-1.9279197942495;-0.421555277953567;-0.026000066136703;-1.24000380975703;-50.1312110644441;-0.871513774952641
3.60000000109268;-2.96539890877726;0.0930106136945223;0.0316999537043081;3.61999733317009;45.3791522548892;1.86601279515252
-0.599999999235112;-3.65919537139148;1.29140433497514;-0.00320003240698452;-1.37000186678095;96.7494065784225;1.11706097846077
-0.199999999464586;1.88161224803978;-0.795691554291396;0.0095999773151112;1.57999869325334;24.3695846048956;-0.0918990280699798
-1.99999999962521;0.5132304568662;-0.532576317081965;-0.0236000158794225;-3.40000091472265;-93.370290776573;0.453513604906647
-2.89999999973764;0.787837803059032;-0.355690644208389;0.00609998888440444;0.359999359694137;-51.3802035436011;-0.676558005402567
-3.39999999981636;3.56630323816029;-0.582766032059866;-0.030300007780917;-2.82000044821411;-46.3701424805208;-0.3394700244141
-3.69999999987145;0.0462751863208497;-3.30988346926791;-0.0256000054466419;-4.08000031374987;32.9999002636354;-0.475339063872914
0.100000000089996;-2.05986834677925;-2.71916473553454;-0.0501000038126493;0.509999780375094;-84.7500698154552;-0.902055815059779
-1.19999999993701;-1.81739061836447;-1.22591950795417;-0.0107000026688546;2.58999984626257;52.6199511291813;-0.203423583450414
-3.09999999995591;0.765794412102339;-1.93435194151491;-0.00740000186819789;-2.83000010761622;47.129965790427;-0.218104866871728
-4.39999999996913;-5.01896275990033;-0.725535922632464;-0.0353000013077389;-0.0600000753313325;11.4999760532989;-1.29822304309027
-2.1999999999784;-6.26273142199337;-0.916570305299708;-0.081100000915417;-1.89000005273194;-86.6300167626908;0.0484861730466974
-2.89999999998488;-2.53582555576595;1.56446058674422;-0.00930000064079195;2.64999996308763;8.74998826611647;-1.30398724124794
-0.899999999989404;-1.06839050147057;-1.38039349892806;-0.0463000004485545;-2.41000002583865;0.879991786281494;-1.06293904701956
0.300000000007408;-0.257921497676584;0.0393022316223635;0.0491999996860122;1.01999998191294;-37.5000057496029;1.43810095409379
-0.499999999994812;3.64462954263774;2.32652759826564;-0.0235000002197918;1.60999998733906;2.4999959752779;-0.916486407578713
-0.699999999996372;-3.04755789880288;-0.364478810000055;0.0147999998461459;0.409999991137353;10.1249976052914;-0.306558014142318
-4.19999999999746;-4.82220404954605;-1.28215682358802;-0.0148000001076978;-3.53000000620386;10.1249976052894;-0.649470030531923
-0.599999999998215;-2.90024565965959;-0.98182291465762;0.0223999999246114;-1.96000000434271;-12.7500013804796;-0.295339068155395
1.40000000000125;1.65297943419143;-1.47930425119733;-0.00350000005277207;-0.590000003039888;26.8699990336642;1.19794418194249
-2.69999999999913;-0.548135714656974;-0.205873929636138;-0.0171000000369403;1.08999999787207;9.87999932356496;1.19657641445117
-0.599999999999398;-3.85848506283042;-1.23597688501929;-0.0442000000258582;0.919999998510455;-46.5000004735045;0.451895131659381
-2.19999999999956;-2.50841475597526;-0.255378990613506;0.0296999999818992;1.28999999895732;-6.25000033145318;0.201776955881504
1.10000000000029;-2.39054157345883;-1.77220685397446;-0.00260000001267069;0.369999999270112;9.99999976798279;-1.91151382767306
1.40000000000022;1.41491513924222;-0.171110288649118;0.00369999999113069;-0.220000000510913;-26.5000001624121;1.24601275824823
1.80000000000014;3.03559397856716;0.628229447655627;0.0506999999937914;3.41999999964236;21.6199998863116;1.73706095262776
1.40000000000009;0.189806676797835;2.71417875821693;0.00759999999565397;-1.27000000025034;14.7499999204181;1.18810095384692
3.20000000000007;-0.875107021993176;0.451786169481848;-0.032500000003042;-1.21000000017525;-25.5000000557073;1.32351359224847
-0.799999999999947;1.55315070184948;-0.434324752035698;-0.00250000000212958;-0.390000000122664;-15.7500000389952;2.17344198573671
2.30000000000003;2.97935848478861;-1.071157947777;0.00659999999850935;-1.07000000008587;-40.7500000272966;-1.4694700306166
0.800000000000022;0.481897387326657;-0.0121443163899038;-0.00140000000104368;2.27999999993989;-19.7500000191076;1.45466093178533
-0.199999999999971;-0.0479741983011893;0.0748586476100794;0.00819999999926968;0.799999999957921;14.2499999866247;2.527944181901
-0.0999999999999965;1.94199996515119;-1.88500473245095;-0.0259000000005112;1.85999999997055;13.4999999906372;-1.98342358557787
-0.699999999999994;7.91946490197828;0.983562624314331;-0.039400000000358;1.71999999997938;-12.2500000065539;-1.67810486836095
2.60000000000001;1.01881242244386;1.70622813404406;-0.00720000000025056;-2.33000000001443;4.74999999541225;-0.278223044132728
0.399999999999996;-0.28047327762946;2.01207703602681;0.0281999999998246;-0.520000000010098;13.2499999967886;1.13848617231698
-1.89999999999999;2.34285673549179;1.74729846985177;-0.0220000000001226;-0.21000000000708;22.749999997752;-1.26398724175875
-1.10000000000001;-1.07293260495315;-2.40726264080174;0.00739999999991392;-2.02000000000495;-18.0000000015736;-1.70293904737712
2.30000000000001;-3.91864311775239;-0.267745425824234;0.0245999999999398;-0.360000000003465;6.86999999889849;-0.431899046156499
0.599999999999995;-0.658284767093318;-0.341151012255963;0.034599999999958;-0.210000000002419;-3.12000000077106;-1.01648640775392
2.2;0.745098283969371;-3.16027436258717;0.0181999999999707;1.55999999999829;96.2499999994602;-1.81655801426496
-0.900000000000005;3.42294229896854;0.441218600421977;0.0416999999999792;1.75999999999882;-51.5000000003778;1.21052996938222
0.600000000000009;6.36214725932661;-0.066354191858614;0.00679999999998571;0.139999999999169;-38.7500000002645;-0.285339068215487
-1;2.02683765609878;0.970644820680957;-0.00960000000001027;-2.07000000000058;12.7499999998149;-0.792055818099579
1.67035982218598e-16;1.34940015595116;-1.70358310505931;-0.016800000000007;2.11999999999958;-29.7500000001296;0.626576414421725
-2.5;0.591656199828265;0.105124461010462;0.0257999999999949;-1.05000000000028;15.8799999999093;0.371895131638766
0.399999999999992;-0.331705277446161;1.65835567662035;0.00939999999999652;-0.630000000000195;-6.88000000006349;-0.268223044132924
1.10000000000001;3.16572640014054;2.35801732637022;0.0423999999999978;0.0499999999998573;23.9999999999555;-1.72151382768316
1.09999999999999;-1.01571958832822;0.40324511164017;-0.0227000000000017;-1.0500000000001;40.9999999999689;-0.023987241758844
-0.400000000000006;-4.61110188577315;1.19407560262011;0.0127999999999986;-0.17000000000007;-40.7500000000218;-0.272939047377184
0.100000000000009;1.35709127238761;0.275519729940086;-0.0244000000000006;-1.50000000000005;59.4999999999848;-0.391899046156547
-1.7;1.48743222562668;-1.53882773523996;-0.0387000000000006;0.629999999999962;13.4999999999893;1.25351359224605
-1.90000000000001;1.46411230784938;-0.901938118009958;-0.000700000000000589;-2.05000000000002;-22.7500000000074;-1.26655801426498
0.900000000000006;-7.46092940616147;-1.23172827285996;0.000799999999999912;-0.330000000000015;52.4999999999948;-1.34947003061779
-1.8;-1.45953968503339;-0.677397623370001;-0.00920000000000032;-0.240000000000014;-8.00000000000364;0.2746609317845
-0.900000000000006;0.230213822238781;-0.333915907389977;0.000899999999999901;0.459999999999993;-36.0000000000026;-0.132055818099587
-1.09999999999999;2.54766773429115;-0.813044415339982;-0.0298;-0.740000000000008;-9.25000000000182;2.00657641442172
1.61839510195212e-18;-1.32848263915173;-0.900229638070008;0.000499999999999945;-0.190000000000002;14.2499999999987;-0.188104868361238
1.09999999999999;-2.41872271525617;-0.422291515839991;0.0154000000000001;-0.180000000000002;-12.5000000000009;-1.10822304413293
0.700000000000003;-1.58749373088946;0.696028214600003;-0.00250000000000017;2.67;13.4999999999994;0.638486172316841
-0.799999999999997;3.29001058796177;0.245367367840016;-0.00740000000000007;-0.200000000000004;-57.7500000000005;-0.0639872417588467
0.399999999999991;0.504266802636849;0.985739559449995;-0.0153000000000001;-1.75;-0.250000000000284;0.517060952622815
0.700000000000003;-0.114591036192394;0.0163997046099941;-0.000199999999999978;-0.820000000000001;-29.5000000000002;0.00810095384345288
1.10000000000001;-1.80585051381333;-1.27341866645999;-0.00479999999999992;-0.169999999999995;75.8799999999998;0.0735135922460479
-0.300000000000011;1.15285985538938;-0.623955639570014;0.0201;0.639999999999993;21.1199999999999;-0.306558014264986
-1;2.24858280929853;-1.58215146437999;-0.0294000000000001;-0.490000000000002;-39.5;0.000529969382208506
-0.699999999999989;-4.78842924414339;-1.91963242538;-0.00849999999999995;0.810000000000002;-25.1200000000001;-0.635339068215499
1.8;2.17807366468878;0.687430439729994;-0.00909999999999989;0.5;34.12;0.507944181900413
3.39999999999999;-0.227879320198838;0.420190664430009;0.0251999999999999;1.94;13.25;-0.163423585578281
