"";"Food";"Metal";"Raw_Material";"Vege_Oil";"Wheat";"Sugar"
"79";0.0999999999999943;2.56421724262384;-0.0240697336278402;-1.50945945300808;-26.25;0.5746609317845
"80";0.900000000000006;0.805371281217688;1.44803283502293;2.74804064697744;44.75;0.967944181900412
"81";1;2.27698592062033;0.580846002215438;-2.08911425264975;-29.25;0.28657641442172
"82";-0.600000000000009;3.20008387578078;-0.229119191050046;-1.66994828249064;-13;1.26189513163876
"83";0.700000000000003;4.02371163226712;0.751586504612618;0.0580533826679002;35.25;1.99177695586707
"84";-0.0999999999999943;2.46682507910988;2.1591322660948;0.905485618130552;4;3.26848617231684
"85";1;1.40148947889902;0.732521411977771;0.572786764246128;27;-1.31398724175884
"86";-1;0.294391314092437;-0.0982188681647216;-0.473880526829252;-22.5;1.80706095262281
"87";0.299999999999997;10.8312833627716;0.35412673600986;1.38030468864865;-1.5;-0.451899046156548
"88";1.3;3.70810121052743;4.21481079424323;0.35696950201848;47.25;-1.68648640775395
"89";0.0999999999999943;2.3705218669392;1.44263703019919;1.18767229095339;-22;-0.166558014264989
"90";1.80000000000001;5.45580830515067;-0.247879007533228;1.24308962133518;26;-1.45947003061779
"91";0;1.03326440262384;0.204778656372142;-1.27945945300808;6.5;-2.7753390682155
"92";0.0999999999999943;0.687028281217692;-1.79300547497706;0.238040646977439;39;-0.862055818099588
"93";1.90000000000001;4.54346328062032;0.0769709522154471;1.62088574735025;40;0.606576414421721
"94";2.59999999999999;-0.106604394219204;-0.166739761050053;2.62005171750936;19;0.981895131638762
"95";1.09999999999999;-0.287514607732888;1.95686162461261;-0.3719466173321;-1;-0.878223044132927
"96";-0.5;-6.22959726089012;0.896478056094807;-0.034514381869446;-33.5;-1.22151382768316
"97";1.5;0.812590038899017;0.803375871977778;0.342786764246124;7;0.676012758241155
"98";1.2;5.41862609409243;0.427820971835274;2.37611947317075;-36.5;-0.782939047377186
"99";2.8;9.17232062277161;0.815767536009844;-0.249695311351346;47.5;-0.321899046156547
"100";2.60000000000001;3.14716924999028;-0.00770479575675154;2.82696950201849;31.5;0.0835135922460477
"101";4.89999999999999;-5.07929924252366;0.124134870199185;1.20767229095338;65;-0.766558014264985
"102";4.2;0.779611715150679;1.68630454246677;1.93308962133518;48;0.680529969382208
"103";3.60000000000001;-5.37545881737616;-0.0292115536278459;-1.13945945300807;137;-0.5153390682155
"104";6.09999999999999;3.59757702121769;0.930582795022929;4.63804064697743;20.5;0.167944181900413
"105";2.59999999999999;6.87307758062032;0.973449062215437;1.69088574735025;20.5;0.326576414421719
"106";2.90000000000001;-1.75285239421922;1.06059399894995;3.40005171750936;59;-0.0681048683612371
"107";3.90000000000001;-7.82061570773287;-1.01939130538737;2.9780533826679;18;0.811776955867073
"108";5.59999999999999;2.94912120910988;2.07271125609479;4.55548561813055;44.5;1.46848617231684
"109";8;7.06153457889903;2.66065682197778;-1.71721323575388;-46.1629535278953;1.87601275824115
"110";4.09999999999999;8.11825168409243;4.03560049183528;-0.82388052682925;-87.1011139416314;-1.93293904737719
"111";-1.69999999999999;-1.42243397722839;0.304989886009849;5.21030468864866;-101.920779759142;-0.721899046156546
"112";-0.400000000000006;-2.99485065000972;0.720398364243238;3.89696950201848;2.13045416860064;-0.646486407753953
"113";2.5;-2.05772994252365;1.63148508019918;4.91767229095339;101.51631791802;1.52344198573501
"114";-2.40000000000001;0.674042315150672;1.11082673246678;0.444047968601243;-46.0885774573857;1.31052996938221
"115";-1.48398273678745;-8.81249891737616;-3.87501213362785;0.753211390078173;5.06299577982998;-0.8353390682155
"116";-3.03878791575121;-10.9772463587823;0.144626965022937;-4.1570897628622;-92.555902954119;-0.312055818099587
"117";-2.40254315726545;-5.98101931375975;-0.336268649238447;1.35429446046392;-139.064132067883;-0.43342358557828
"118";0.858219789914193;0.31881177871473;2.69070898193223;0.645437816687944;9.5301075524817;0.0418951316387641
"119";2.77075385293993;0.295938617320886;-0.450540212299781;1.43882365209291;70.5460752867372;-0.348223044132927
"120";4.78952769705796;6.3196772566475;2.27766763025613;0.275024806728064;-41.142747299284;0.788486172316839
"121";0.872669387940562;2.85988165617536;0.573848275890693;-1.97453580373563;-56.3749231094988;0.766012758241155
"122";1.95086857155839;3.54721688918588;0.000892697574323753;3.42199367558352;23.0375538233508;-0.152939047377187
"123";4.70560800009088;6.54896155933701;1.83297218102717;1.96541663033761;-7.94871232365438;1.69810095384345
"124";7.15392560006361;5.40646463158607;3.93642309075539;3.44054786120074;-6.17198383264031;1.51351359224605
"125";0.73774792004453;8.51627573859339;-1.57730576824232;-3.62282285761904;-6.17198383250843;0.733441985735013
"126";-2.08357645596882;4.6138718999326;-0.765513375442285;0.877743017334489;17.1890916729866;1.22052996938221
"127";3.16149648082182;-0.358083745325176;2.5670490528358;0.353797924191452;-57.1176358289094;0.334660931784288
"128";-0.246952463424726;-2.40573515523917;1.9235381285475;0.539320811017085;-13.4073450802366;-0.182055818099592
"129";1.97713327560269;3.48814896510054;2.79602648368263;1.206781862178;36.8148584438344;-2.05342358557828
"130";4.12399329292188;4.88089075391692;2.51132863097699;3.8851789978888;92.2954009106841;0.0718951316387653
"131";1.98679530504532;4.73695958796243;0.496370569031543;-0.234357521066498;-45.3382193625212;-0.167113073831135
"132";0.86075671353172;5.08415804309658;0.629379515188057;-4.27220201448352;-67.9777535537648;-0.260346870110116
"133";-2.45747030052779;-6.45967009331028;-1.00339352765697;2.56140542141627;46.0155725123646;-0.222820284185806
"134";-2.67022921036946;7.87941328154592;1.85991001809097;-0.817847466810147;-68.7390992413447;0.647060952623272
"135";0.520839552741381;-0.335265031201995;4.75617273538885;-0.78547216933798;54.7576305310586;-0.729122262100601
"136";-0.485412313081033;-2.48518176226647;-0.128566854191472;-0.510074298572151;-46.7446586282589;-0.531542658914793
"137";-0.489788619156723;-5.6342304914371;0.993935513294893;-1.25025836946006;20.8737389602188;3.58490260992243
"138";4.2071479665903;-0.138262107088758;0.207603790633755;4.28453815904576;-9.96465132629965e-11;1.12955240631339
"139";7.70500357661321;8.59083095505625;2.88968614508904;0.0115545233893367;28.0018320905072;0.632976637636336
"140";6.40350250362924;3.95893874192037;3.05051381312476;0.631362261375814;-13.248717536645;0.0879441819002196
"141";6.00245175254047;8.27676140011221;-0.339679751973172;-0.851789122570887;51.2508977243485;3.78455111028912
"142";4.00171622677833;1.6820406894251;2.13694339001792;-1.48282069143544;-37.749371592956;-1.36752258125406
"143";5.20120135874485;4.10884644081816;0.453566703360192;4.78404269640655;103.000439884931;0
"144";4.40084095112136;4.99458477309557;3.92689486021811;-1.57632186225239;46.0003079194515;1.79837149299936
"145";3.90058866578497;3.96069581368903;0.370992286871734;-2.47347847202195;-22.2497844563838;-1.48006751728108
"146";2.65598164998864;-4.92366329155457;-0.856488431746578;1.3347338077831;-57.2498491194688;0.647060952623075
"147";2.10028844623463;2.2978670498187;2.97636040450253;-2.1676652771227;45.0001056163719;-3.40507838116244
"148";-1.19979808763577;-4.64785584107676;0.61605177648279;0.38839052597855;-16.9999260685397;-0.211711942258077
"149";-0.199858661345018;-0.239690786270571;-0.743067700439399;-3.61633299227458;-7.64602817901209;-0.496558014264991
"150";-1.79990106294153;3.75372305452782;-2.05902518598025;1.12228592307561;20.7688602057258;0.872869457475186
"151";-0.199930744059053;-6.02329219981214;0.52558980545925;3.05097795821023;75.6382021440081;0.206298573449587
"152";-2.59995152084134;-4.78444678648751;-0.911795886616107;-7.33565316516976;0;-3.25090946893403
"153";-4.69996606458894;-10.0536510947733;-3.93038879693187;0.0123000788472125;4.82021905056399;-0.662621141162386
"154";0.400023754787732;-2.02445845199476;-1.32613943988225;-1.85095825044276;-27.2708466646052;-1.91754315727011
"155";-3.99998337164858;-1.75324978717575;-2.24719622466957;2.37934640510141;29.2194073347763;-0.647829846369145
"156";0.300011639846004;4.13660708049986;0.615632090597282;-1.23460926616599;7.17858513434345;-0.281238589248506
"157";3.0000081478922;2.44951054587201;1.62067070712949;2.58872034523855;-3.17499040595959;1.88620542514541
"158";0.400005703524528;-0.936964599026485;-1.20555705655852;1.16627297986544;-12.0974932841717;-0.542804180544209
"159";-1.39999600753282;-3.20667631541162;-0.629995022865801;-1.41658785666506;-8.41824529892017;-2.38180463937346
"160";-5.39999720527298;-3.18087355673799;-1.6025625229697;-5.07785527970111;-8.51777170924413;-1.35642032300579
"161";-3.09999804369108;-3.72149598123343;-0.42482255830994;3.17429494374966;112.187559803529;0.733488245058727
"162";-0.796676745823858;-0.70199106994618;-0.43622102576757;1.14072547829258;133.00629186247;1.3105623509088
"163";1.30000095859138;-3.34026170594395;-1.59859916939191;4.1888856468621;-4.52059569627068;-2.05531640114688
"164";1.80000067101396;6.84180669322023;2.56060871898811;-2.74311778311344;6.63558301261037;-0.00203995115155564
"165";-1.19999953029023;1.0501456120221;0.879095923991064;-3.28992515371337;-29.0050918911726;-1.11341247871466
"166";-0.399999671203166;-1.06099103323796;-1.58474838180712;-0.670515913235166;-3.55856432382086;0.141902906443301
"167";-0.699999769842201;4.01858194595401;1.67662395508268;-0.492343958853267;-85.1249950266747;-0.03821760176975
"168";0.500000161110451;1.57252795969068;-0.54613073057617;3.22520747906573;3.0425034813278;-0.831510018028942
"169";-0.0999998872226926;0.00186974730558611;-2.7770160396919;-4.68740793309925;-65.3112475630705;-0.483984575000887
"170";-0.39999992105587;-7.26858321802298;-1.85895831033349;1.26598318502899;-31.9228732941493;-0.0429371806466179
"171";5.52608848182391e-08;-4.43135602470916;-1.17746885050828;-2.23979071305057;45.7199886940954;0.218102260554854
"172";-0.799999961317392;-1.27337461224628;0.599514933680557;-0.30309727917098;-23.6410079141332;-0.716485493055977
"173";-1.19999997292216;-1.62780383208924;0.604676589805289;-2.08237445587925;-49.7647055398933;-0.476557373976396
"174";-2.99999998104552;0.000584083454759749;-1.39489899680895;-2.75694310144766;6.73970612207478;-0.0294695824157856
"175";-1.69999998673186;4.16289101243672;1.44387095387913;1.98051764104395;-8.75720571454769;-0.255338754474094
"176";0.2000000092877;-0.580474204913309;1.17990021227784;-1.55197538718616;24.2449559998166;1.3479444015194
"177";2.40000000650138;1.55792348032863;0.593941975293862;-0.649125476564266;-11.7535308001284;-0.0434234318449906
"178";-0.0999999954490228;-0.72721899742341;-0.308662600895149;-1.07995613923081;0.867528439910188;-0.788104760747938
"179";-0.49999999681432;-0.0966019029758065;0.133743164721052;-1.8119521170502;-63.1217300920629;-0.938222968803615
"180";-1.99999999777002;-1.92791979756018;-1.3284222278293;-1.39451823167213;-50.1312110644441;-0.871513774952641
"181";2.30000000156098;-2.96539890877001;-0.433372071769099;3.07278406938425;45.3791522548892;1.86601279515252
"182";3.60000000109268;-3.65919536427589;1.45341988921247;-1.02388241323256;96.7494065784225;1.11706097846077
"183";-0.599999999235112;1.88161224391378;-1.22940036182611;0.640303368166336;24.3695846048956;-0.0918990280699798
"184";-0.199999999464586;0.513230450789795;-0.485414359241929;-2.87303142231913;-93.370290776573;0.453513604906647
"185";-1.99999999962521;0.787837808036015;0.103381233759565;0.577671643917051;-51.3802035436011;-0.676558005402567
"186";-2.89999999973764;3.56630324554243;0.244793074959034;-2.07691083159026;-46.3701424805208;-0.3394700244141
"187";-3.39999999981636;0.0462751828980801;-3.10901862288327;-3.97945977005587;32.9999002636354;-0.475339063872914
"188";-3.69999999987145;-2.05986834859035;-2.55383256645585;1.84804042504397;-84.7500698154552;-0.902055815059779
"189";0.100000000089996;-1.81739061924529;-0.849043462819725;1.35088559199682;52.6199511291813;-0.203423583450414
"190";-1.19999999993701;0.765794405874844;-2.09395218557466;-2.77994839123805;47.129965790427;-0.218104866871728
"191";-3.09999999995591;-5.01896275766702;-0.937858065554588;-0.501946693455266;11.4999760532989;-1.29822304309027
"192";-4.39999999996913;-6.26273142084404;-1.82343747302226;-2.04451443515567;-86.6300167626908;0.0484861730466974
"193";-2.1999999999784;-2.53582556106871;1.03807774559583;2.10278672694575;8.74998826611647;-1.30398724124794
"194";-2.89999999998488;-1.06839049588498;-1.21837805363209;-2.06388055293949;0.879991786281494;-1.06293904701956
"195";-0.899999999989404;-0.257921497212586;-0.394406652817294;0.0803046703714777;-37.5000057496029;1.43810095409379
"196";0.300000000007408;3.64462954000134;2.37368951606423;2.13696948922446;2.4999959752779;-0.916486407578713
"197";-0.499999999994812;-3.0475579025159;0.0945930254738888;0.627672281997583;10.1249976052914;-0.306558014142318
"198";-0.699999999996372;-4.82220403484391;-0.45459774684094;-2.78691038493389;10.1249976052894;-0.649470030531923
"199";-4.19999999999746;-2.90024565737236;-0.780958076143249;-1.85945945739643;-12.7500013804796;-0.295339068155395
"200";-0.599999999998215;1.65297943122034;-1.31397209973784;0.748040643905592;26.8699990336642;1.19794418194249
"201";1.40000000000125;-0.548135719377805;0.171002105882877;-0.149114254800051;9.87999932356496;1.19657641445117
"202";-2.69999999999913;-3.85848506421791;-1.39557713848282;0.97005171600416;-46.5000004735045;0.451895131659381
"203";-0.599999999999398;-2.50841475773196;-0.46770113359033;0.848053381614264;-6.25000033145318;0.201776955881504
"204";-2.19999999999956;-2.3905415808895;-2.67907403264727;0.215485617392993;9.99999976798279;-1.91151382767306
"205";1.10000000000029;1.41491514889947;-0.697493127141668;-0.767213236270163;-26.5000001624121;1.24601275824823
"206";1.40000000000022;3.03559398409275;0.790244892451677;3.76611947280935;21.6199998863116;1.73706095262776
"207";1.80000000000014;0.189806672771822;2.28046987644132;-2.20969531160432;14.7499999204181;1.18810095384692
"208";1.40000000000009;-0.875107030009555;0.498948084545278;-0.683030498158612;-25.5000000557073;1.32351359224847
"209";3.20000000000007;1.55315070747644;0.0247470904105993;-0.172327709170566;-15.7500000389952;2.17344198573671
"210";-0.799999999999947;2.97935848515075;-0.24359887738523;-0.326910378751592;-40.7500000272966;-1.4694700306166
"211";2.30000000000003;0.481897392623895;0.188720516475739;2.38054054693119;-19.7500000191076;1.45466093178533
"212";0.800000000000022;-0.0479741987822765;0.240190805095459;2.13804064693491;14.2499999866247;2.527944181901
"213";-0.199999999999971;1.94199996062035;-1.5081286977338;0.620885747320481;13.4999999906372;-1.98342358557787
"214";-0.0999999999999965;7.91946489578079;0.823962368985481;1.77005171748853;-12.2500000065539;-1.67810486836095
"215";-0.699999999999994;1.01881242226714;1.49390598463749;-2.77194661734668;4.74999999541225;-0.278223044132728
"216";2.60000000000001;-0.280473280890112;1.10520986611221;-0.674514381879652;13.2499999967886;1.13848617231698
"217";0.399999999999996;2.34285673889902;1.22091563198996;-0.757213235761034;22.749999997752;-1.26398724175875
"218";-1.89999999999999;-1.07293259590756;-2.24524719815618;-1.67388052683425;-18.0000000015736;-1.70293904737712
"219";-1.10000000000001;-3.91864312722839;-0.701454313984187;-1.29969531135484;6.86999999889849;-0.431899046156499
"220";2.30000000000001;-0.658284760009733;-0.293989095752565;0.316969502016036;-3.12000000077106;-1.01648640775392
"221";0.599999999999995;0.74509827747636;-2.70120251979788;1.77767229095166;96.2499999994602;-1.81655801426496
"222";2.2;3.42294230515067;1.26877767246881;2.50308962133398;-51.5000000003778;1.21052996938222
"223";-0.900000000000005;6.36214726262384;0.134510646373584;0.240540546991089;-38.7500000002645;-0.285339068215487
"224";0.600000000000009;2.02683765121769;1.13597697502392;-0.731959353023149;12.7499999998149;-0.792055818099579
"225";-1;1.34940016062032;-1.32670707778385;0.880885747349822;-29.7500000001296;0.626576414421725
"226";1.67035982218598e-16;0.591656195780786;-0.0544757910495666;-0.999948282490923;15.8799999999093;0.371895131638766
"227";-2.5;-0.331705277732851;1.44603353461298;-1.0719466173323;-6.88000000006349;-0.268223044132924
"228";0.399999999999992;3.16572639910986;1.45115015609505;-0.104514381869591;23.9999999999555;-1.72151382768316
"229";1.10000000000001;-1.01571959110098;-0.123137728022057;-1.59721323575398;40.9999999999689;-0.023987241758844
"230";1.09999999999999;-4.61110187590756;1.35609104183539;0.176119473170681;-40.7500000000218;-0.272939047377184
"231";-0.400000000000006;1.3570912627716;-0.158189153990077;-2.43969531135139;59.4999999999848;-0.391899046156547
"232";0.100000000000009;1.48743222999028;-1.49166581575668;1.15696950201844;13.4999999999893;1.25351359224605
"233";-1.7;1.46411230747634;-0.442866279800773;-1.83232770904663;-22.7500000000074;-1.26655801426498
"234";-1.90000000000001;-7.46092940484932;-0.404169197533202;0.413089621335165;52.4999999999948;-1.34947003061779
"235";0.900000000000006;-1.45953967737616;-0.476532793627842;-0.139459453008084;-8.00000000000364;0.2746609317845
"236";-1.8;0.230213811217695;-0.168583754977047;1.79804064697743;-36.0000000000026;-0.132055818099587
"237";-0.900000000000006;2.54766774062031;-0.436168377784562;-1.97911425264976;-9.25000000000182;2.00657641442172
"238";-1.09999999999999;-1.32848264421921;-1.05982989105003;-0.13994828249064;14.2499999999987;-0.188104868361238
"239";1.61839510195212e-18;-2.41872271773286;-0.634613655387373;-0.621946617332102;-12.5000000000009;-1.10822304413293
"240";1.09999999999999;-1.58749373089013;-0.210838963905192;2.51548561813055;13.4999999999994;0.638486172316841
"241";0.700000000000003;3.29001058889902;-0.28101546802222;-0.747213235753884;-57.7500000000005;-0.0639872417588467
"242";-0.799999999999997;0.504266804092424;1.14775500183528;-1.40388052682925;-0.250000000000284;0.517060952622815
"243";0.399999999999991;-0.114591037228394;-0.417309183990143;-1.75969531135134;-29.5000000000002;0.00810095384345288
"244";0.700000000000003;-1.80585051000972;-1.22625674575676;0.356969502018486;75.8799999999998;0.0735135922460479
"245";1.10000000000001;1.15285984747635;-0.164883799800819;0.857672290953381;21.1199999999999;-0.306558014264986
"246";-0.300000000000011;2.24858281515067;-0.75459239753323;0.253089621335178;-39.5;0.000529969382208506
"247";-1;-4.78842923737616;-1.71876758362785;0.910540546991932;-25.1200000000001;-0.635339068215499
"248";-0.699999999999989;2.1780736612177;0.852762595022938;1.83804064697743;34.12;0.507944181900413
"249";1.8;-0.227879319379682;0.797066692215438;0.700885747350242;13.25;-0.163423585578281
"250";3.39999999999999;0.283603625780785;0.715877798949947;-0.34994828249063;33.3699999999999;0.561895131638764
"251";2.40000000000001;0.265138572267148;0.92681537461263;3.76805338266789;17.26;0.301776955867071
"252";1.5;-1.05770755089014;-0.263300103905195;-4.52451438186944;-6;0.73848617231684
"253";-3.09999999999999;-5.73939702110097;-1.94523522802224;-2.19721323575388;-28.1300000000001;-0.243987241758845
"254";-4.2;-4.78423048590757;-3.07844837816471;-1.18388052682925;42.5;-2.99293904737719
"255";-2.7;-3.7724180972284;-1.72355320399015;-1.65969531135134;-44.25;0.188100953843453
"256";-1.40000000000001;3.59897048999029;0.278133664243242;1.44696950201848;-1.88;0.58351359224605
"257";2.2;6.94806616747634;1.62043441019918;0.807672290953384;-30.87;0.493441985735013
"258";0.700000000000003;5.15472896515067;1.49834859246677;2.95308962133518;40.25;0.660529969382207
"259";1.90000000000001;4.58515010262386;2.36097382637215;2.45054054699192;15.5;0.4146609317845
"260";2.09999999999999;2.53847116121769;-0.175179964977062;1.66804064697743;31.62;0.317944181900414
"261";3.40000000000001;1.01508487062033;1.98097087221544;-1.18911425264974;20.38;-0.21342358557828
"262";4.19999999999999;5.31245100578079;1.00915101894995;4.08005171750936;-17.5;0.591895131638763
"263";3;8.38134653226712;0.848713854612626;3.8080533826679;60.75;0.601776955867072
"264";4.90000000000001;1.89884625910987;0.350600196094803;1.60548561813054;20.87;0.32848617231684
"265";3.09999999999999;2.50002057889903;1.13337108197777;4.97278676424612;-2.5;1.33601275824115
"266";2.60000000000001;3.35379938409243;0.135857581835282;0.336119473170761;-41.37;-1.03293904737719
"267";2.89999999999999;4.48438322277161;-1.22416499399014;7.74030468864864;116.55;2.52810095384345
"268";0.0442598908848018;11.6146088499903;0.841096434243241;4.06696950201849;-71.1799999999999;0.393513592246048
"269";-2.8;-0.244163442523657;0.204560510199187;2.31767229095338;16.13;0.00344198573501409
"270";-0.700000000000003;-0.00910108484931982;0.344764162466774;1.17308962133519;23.25;-0.0394700306177924
"271";3.40000000000001;-5.28226631737616;0.80693471637214;-4.68945945300808;20.5;2.4546609317845
"272";1.19999999999999;-1.32732377878231;0.0718769150229406;1.13804064697743;1.75;-0.122055818099588
"273";4;5.20557068062033;2.71820811221544;0.650885747350245;47;-1.48342358557828
