-2.6
-1.4
-1.2
-0.4
-0.8
-2
1.8
0.2
-1.4
0
-1.3
0.7
-0.3
0.5
0.6
0.2
0.2
0.2
-0.8
-0.6
0.8
0.4
0.6
-0.6
0.4
0.9
-0.5
0.8
-0.6
1.7
0.1
-1.2
-1.2
0.5
-0.4
-0.8
-1.8
0.3
-1
-0.5
0.8
0.7
1.4
1.5
0.3
1.1
-0.7
0.4
0.5
-1
0.1
0.7
-0.3
0.7
0.9
1.1
1.6
1.5
0.6
1.9
0.7
1.7
0.6
-0.9
-0.3
-0.5
-1.1
0.7
-0.5
0.7
0.2
-0.2
0.5
1.2
-1.5
0.7
0.9
0.2
0.1
0.9
1
-0.6
0.7
-0.1
1
-1
0.3
1.3
0.1
1.8
0
0.1
1.9
2.6
1.1
-0.5
1.5
1.2
2.8
2.6
4.9
4.2
3.6
6.1
2.6
2.9
3.9
5.6
8
4.1
-1.7
-0.4
2.5
-2.4
-1.483983
-3.038788
-2.402543
0.8582198
2.770754
4.789528
0.8726694
1.950869
4.705608
7.153926
0.7377479
-2.083576
3.161496
-0.2469525
1.977133
4.123993
1.986795
0.8607567
-2.45747
-2.670229
0.5208396
-0.4854123
-0.4897886
4.207148
7.705004
6.403503
6.002452
4.001716
5.201201
4.400841
3.900589
2.655982
2.100288
-1.199798
-0.1998587
-1.799901
-0.1999307
-2.599952
-4.699966
0.4000238
-3.999983
0.3000116
3.000008
0.4000057
-1.399996
-5.399997
-3.099998
-0.7966767
1.300001
1.800001
-1.2
-0.3999997
-0.6999998
0.5000002
-0.09999989
-0.3999999
5.526088e-08
-0.8
-1.2
-3
-1.7
0.2
2.4
-0.1
-0.5
-2
2.3
3.6
-0.6
-0.2
-2
-2.9
-3.4
-3.7
0.1
-1.2
-3.1
-4.4
-2.2
-2.9
-0.9
0.3
-0.5
-0.7
-4.2
-0.6
1.4
-2.7
-0.6
-2.2
1.1
1.4
1.8
1.4
3.2
-0.8
2.3
0.8
-0.2
-0.1
-0.7
2.6
0.4
-1.9
-1.1
2.3
0.6
2.2
-0.9
0.6
-1
1.67036e-16
-2.5
0.4
1.1
1.1
-0.4
0.1
-1.7
-1.9
0.9
-1.8
-0.9
-1.1
1.618395e-18
1.1
0.7
-0.8
0.4
0.7
1.1
-0.3
-1
-0.7
1.8
3.4
2.4
1.5
-3.1
-4.2
-2.7
-1.4
2.2
0.7
1.9
2.1
3.4
4.2
3
4.9
3.1
2.6
2.9
0.04425989
-2.8
-0.7
3.4
1.2
4
2.1
-1.6
1.9
5.6
3.925982
3.072205
2.760544
-1.257619
-1.407281
-1.950233
-0.8651634
-0.08561441
-0.03993009
-2.347951
